panel,condition,term,value,sequence,frame,robot,arm,selected
c,reliable,negative_log_odds,0.0,v2xt_0001,36,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,37,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,38,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,39,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,40,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,41,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,42,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,43,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,44,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521093,v2xt_0001,45,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521095,v2xt_0001,46,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,47,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,48,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,49,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,50,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,51,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,52,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,53,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,54,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521098,v2xt_0001,55,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521095,v2xt_0001,56,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521095,v2xt_0001,57,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.9419666289521096,v2xt_0001,58,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,59,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,60,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,61,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,62,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,63,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,64,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,65,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,66,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,67,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,68,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,69,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,70,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,71,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,72,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,73,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,74,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,75,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,76,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,77,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,78,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,79,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,80,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,81,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,82,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,83,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,84,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,85,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,86,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,87,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,88,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,89,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,90,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,91,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,92,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,93,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,94,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,95,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,96,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,97,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,98,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,99,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,100,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,101,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,102,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,103,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,104,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,105,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,106,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,107,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,108,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,109,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,110,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,111,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,112,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,113,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,114,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,115,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,116,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,117,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,118,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,119,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,120,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,121,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,122,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,123,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,124,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,-0.007765016327586476,v2xt_0001,125,1,marked_gaussian_evidence,
c,reliable,negative_log_odds,0.0,v2xt_0001,126,1,marked_gaussian_evidence,
d,reliable,existence_probability,,v2xt_0009,1,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,2,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,3,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,4,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,5,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,6,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,7,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,8,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,9,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,10,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,11,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,12,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,13,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,14,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,15,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,16,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,17,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,18,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,19,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,20,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,21,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,22,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,23,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,24,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,25,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,26,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,27,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,28,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,29,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,30,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,31,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,32,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,64,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,65,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,66,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,67,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,68,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,69,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,70,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,71,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,72,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,73,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,74,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,75,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,76,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,77,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,78,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,79,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,80,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,81,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,82,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,83,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,84,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,85,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,86,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,87,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,88,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,89,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,90,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,91,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,92,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,93,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,94,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,95,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,96,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,97,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,98,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,99,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,100,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,101,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,102,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,103,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,104,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,105,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,106,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,107,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,108,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,109,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,110,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,111,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,112,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,113,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,114,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,115,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,116,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,117,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,118,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,119,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,120,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,121,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,122,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,123,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,124,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,125,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,126,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,127,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,128,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,129,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,130,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,131,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,132,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,133,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,134,1,marked_lineage,False
d,reliable,existence_probability,0.0072072891356190815,v2xt_0009,135,1,marked_lineage,False
d,reliable,existence_probability,0.006293523310894078,v2xt_0009,136,1,marked_lineage,False
d,reliable,existence_probability,0.01089368657317436,v2xt_0009,137,1,marked_lineage,False
d,reliable,existence_probability,0.015388640234933382,v2xt_0009,138,1,marked_lineage,False
d,reliable,existence_probability,0.015688660257751553,v2xt_0009,139,1,marked_lineage,False
d,reliable,existence_probability,0.020385109644502613,v2xt_0009,140,1,marked_lineage,False
d,reliable,existence_probability,0.030155916674148533,v2xt_0009,141,1,marked_lineage,False
d,reliable,existence_probability,0.03792139728381023,v2xt_0009,142,1,marked_lineage,False
d,reliable,existence_probability,0.043724768802705906,v2xt_0009,143,1,marked_lineage,False
d,reliable,existence_probability,0.048385851114888724,v2xt_0009,144,1,marked_lineage,False
d,reliable,existence_probability,0.049959994901402356,v2xt_0009,145,1,marked_lineage,False
d,reliable,existence_probability,0.04847305794469255,v2xt_0009,146,1,marked_lineage,False
d,reliable,existence_probability,0.04425695038500797,v2xt_0009,147,1,marked_lineage,False
d,reliable,existence_probability,0.038286371120543256,v2xt_0009,148,1,marked_lineage,False
d,reliable,existence_probability,0.03191819663682355,v2xt_0009,149,1,marked_lineage,False
d,reliable,existence_probability,0.025266078097144914,v2xt_0009,150,1,marked_lineage,False
d,reliable,existence_probability,0.019363095605070612,v2xt_0009,151,1,marked_lineage,False
d,reliable,existence_probability,0.01446741359357946,v2xt_0009,152,1,marked_lineage,False
d,reliable,existence_probability,0.011186123125694865,v2xt_0009,153,1,marked_lineage,False
d,reliable,existence_probability,0.008309872305882798,v2xt_0009,154,1,marked_lineage,False
d,reliable,existence_probability,0.006737441984302155,v2xt_0009,155,1,marked_lineage,False
d,reliable,existence_probability,0.006690165825788516,v2xt_0009,156,1,marked_lineage,False
d,reliable,existence_probability,0.006762014544076521,v2xt_0009,157,1,marked_lineage,False
d,reliable,existence_probability,0.006851573275107018,v2xt_0009,158,1,marked_lineage,False
d,reliable,existence_probability,0.006778801059656402,v2xt_0009,159,1,marked_lineage,False
d,reliable,existence_probability,0.006823425124652046,v2xt_0009,160,1,marked_lineage,False
d,reliable,existence_probability,0.006862561667473182,v2xt_0009,161,1,marked_lineage,False
d,reliable,existence_probability,0.006873658595544071,v2xt_0009,162,1,marked_lineage,False
d,reliable,existence_probability,0.006765694199719628,v2xt_0009,163,1,marked_lineage,False
d,reliable,existence_probability,0.006758095517558027,v2xt_0009,164,1,marked_lineage,False
d,reliable,existence_probability,0.006651382975493675,v2xt_0009,165,1,marked_lineage,False
d,reliable,existence_probability,0.006554181970999906,v2xt_0009,166,1,marked_lineage,False
d,reliable,existence_probability,0.006396456739581147,v2xt_0009,167,1,marked_lineage,False
d,reliable,existence_probability,0.0062814341915622485,v2xt_0009,168,1,marked_lineage,False
d,reliable,existence_probability,0.006165993141597939,v2xt_0009,169,1,marked_lineage,False
d,reliable,existence_probability,0.03449034739074046,v2xt_0009,170,1,marked_lineage,False
d,reliable,existence_probability,0.03896995821937802,v2xt_0009,171,1,marked_lineage,False
d,reliable,existence_probability,0.039274088571330315,v2xt_0009,172,1,marked_lineage,False
d,reliable,existence_probability,0.012413951262094904,v2xt_0009,173,1,marked_lineage,False
d,reliable,existence_probability,0.03609907614093095,v2xt_0009,174,1,marked_lineage,False
d,reliable,existence_probability,0.011780747783411202,v2xt_0009,175,1,marked_lineage,False
d,reliable,existence_probability,0.006304771805832426,v2xt_0009,176,1,marked_lineage,False
d,reliable,existence_probability,0.005921136121515774,v2xt_0009,177,1,marked_lineage,False
d,reliable,existence_probability,0.005805520954399745,v2xt_0009,178,1,marked_lineage,False
d,reliable,existence_probability,0.00576629372749794,v2xt_0009,179,1,marked_lineage,False
d,reliable,existence_probability,0.005752562845181491,v2xt_0009,180,1,marked_lineage,False
d,reliable,existence_probability,,v2xt_0009,1,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,2,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,3,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,4,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,5,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,6,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,7,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,8,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,9,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,10,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,11,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,12,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,13,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,14,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,15,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,16,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,17,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,18,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,19,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,20,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,21,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,22,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,23,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,24,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,25,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,26,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,27,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,28,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,29,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,30,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,31,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,32,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,64,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,65,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,66,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,67,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,68,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,69,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,70,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,71,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,72,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,73,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,74,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,75,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,76,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,77,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,78,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,79,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,80,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,81,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,82,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,83,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,84,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,85,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,86,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,87,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,88,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,89,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,90,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,91,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,92,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,93,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,94,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,95,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,96,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,97,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,98,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,99,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,100,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,101,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,102,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,103,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,104,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,105,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,106,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,107,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,108,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,109,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,110,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,111,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,112,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,113,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,114,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,115,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,116,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,117,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,118,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,119,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,120,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,121,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,122,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,123,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,124,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,125,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,126,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,127,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,128,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,129,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,130,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,131,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,132,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,133,1,marked_gaussian_evidence,False
d,reliable,existence_probability,,v2xt_0009,134,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.007207241176566056,v2xt_0009,135,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.006293896343968214,v2xt_0009,136,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.01089410512341805,v2xt_0009,137,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.006056666927942948,v2xt_0009,138,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.009322390875914086,v2xt_0009,139,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.01708043826505115,v2xt_0009,140,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.059283557182636115,v2xt_0009,141,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.1366727966515275,v2xt_0009,142,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.2725036888128271,v2xt_0009,143,1,marked_gaussian_evidence,False
d,reliable,existence_probability,0.5321165465067317,v2xt_0009,144,1,marked_gaussian_evidence,True
d,reliable,existence_probability,0.833747213767874,v2xt_0009,145,1,marked_gaussian_evidence,True
